"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Matrix","Source","Reslt_Parameter_Name","Result_Value","Result_Unit","Result_Data_Qualifier","Result_Comment","Derivation_Method","Derivation_Method_Description","Result_Data_Review_Status","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Calculated_Land_Surface_Elevation_NAVD88_FT","Record_Created_On","Calculated_Result_System_ID"
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/18/2000 11:29:02 PM,4/18/2000 11:29:32 PM,"","Water Surface",0.5,9.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","9.6885","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",19,,"N",47.0920388567478,-122.918214865058,,6/1/2025 8:53:14 PM,1980477279
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",12/12/2000 8:49:02 PM,12/12/2000 8:51:20 PM,"","Water Surface",0.5,42,"m","Water","Salt/Marine Water","Temperature, water (profile median)","7.9504","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",84,,"N",48.0181555814919,-122.84796507615,,6/1/2025 8:53:14 PM,1980477369
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",7/26/2000 11:03:02 PM,7/26/2000 11:03:35 PM,"","Water Surface",0.5,10.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","14.2075","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",21,,"N",47.0920388567478,-122.918214865058,,6/1/2025 8:53:14 PM,1980477634
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",1/24/2000 9:19:02 PM,1/24/2000 9:21:07 PM,"","Water Surface",0.5,38,"m","Water","Salt/Marine Water","Temperature, water (profile median)","7.46775","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",76,,"N",48.0181555814919,-122.84796507615,,6/1/2025 8:53:14 PM,1980477691
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",2/15/2000 9:08:02 PM,2/15/2000 9:10:08 PM,"","Water Surface",0.5,38.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","7.4319","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",77,,"N",48.0181555814919,-122.84796507615,,6/1/2025 8:53:14 PM,1980477810
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",8/28/2000 10:25:02 PM,8/28/2000 10:25:40 PM,"","Water Surface",0.5,12,"m","Water","Salt/Marine Water","Temperature, water (profile median)","14.6634","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",24,,"N",47.0920388567478,-122.918214865058,,6/1/2025 8:53:14 PM,1980473681
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",1/26/2000 10:18:27 PM,1/26/2000 10:18:27 PM,"","Water Surface",0.5,8,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","8.3563","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",16,,"N",47.0920388567478,-122.918214865058,,6/1/2025 8:53:14 PM,1980479439
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",5/8/2000 10:17:02 PM,5/8/2000 10:19:07 PM,"","Water Surface",0.5,38,"m","Water","Salt/Marine Water","Temperature, water (profile median)","10.1838","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",76,,"N",48.0181555814919,-122.84796507615,,6/1/2025 8:53:14 PM,1980473876
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",9/12/2000 10:23:02 PM,9/12/2000 10:25:08 PM,"","Water Surface",0.5,38.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","10.0831","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",77,,"N",48.0181555814919,-122.84796507615,,6/1/2025 8:53:14 PM,1980473972
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/17/2000 9:43:02 PM,4/17/2000 9:44:35 PM,"","Water Surface",0.5,28.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","8.3591","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",57,,"N",48.0181555814919,-122.84796507615,,6/1/2025 8:53:14 PM,1980480432
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",7/17/2000 9:38:02 PM,7/17/2000 9:39:27 PM,"","Water Surface",0.5,26,"m","Water","Salt/Marine Water","Temperature, water (profile median)","10.3465","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",52,,"N",48.0181555814919,-122.84796507615,,6/1/2025 8:53:14 PM,1980480529
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",8/14/2000 9:51:02 PM,8/14/2000 9:53:10 PM,"","Water Surface",0.5,39,"m","Water","Salt/Marine Water","Temperature, water (profile median)","11.1482","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",78,,"N",48.0181555814919,-122.84796507615,,6/1/2025 8:53:14 PM,1980480570
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",6/21/2000 11:46:02 PM,6/21/2000 11:46:27 PM,"","Water Surface",0.5,8,"m","Water","Salt/Marine Water","Temperature, water (profile median)","12.4605","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",16,,"N",47.0920388567478,-122.918214865058,,6/1/2025 8:53:14 PM,1980480573
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",6/19/2006 9:30:03 PM,6/19/2006 9:30:42 PM,"","Water Surface",1,12.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","12.874","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",22,,"N",47.0920388567478,-122.918214865058,,6/3/2025 9:20:34 PM,1981306040
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",5/2/2006 8:31:03 PM,5/2/2006 8:31:38 PM,"","Water Surface",1,11.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","10.3218","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",22,,"N",47.0920388567478,-122.918214865058,,6/3/2025 9:20:34 PM,1981326972
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",9/25/2006 9:50:02 PM,9/25/2006 9:50:37 PM,"","Water Surface",0.5,11,"m","Water","Salt/Marine Water","Temperature, water (profile median)","14.5673","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",22,,"N",47.0920388567478,-122.918214865058,,6/3/2025 9:20:34 PM,1981306857
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",2/7/2006 9:02:03 PM,2/7/2006 9:02:43 PM,"","Water Surface",1,13.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","8.5733","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",25,,"N",47.0920388567478,-122.918214865058,,6/3/2025 9:20:34 PM,1981327581
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",10/25/2006 8:42:02 PM,10/25/2006 8:42:38 PM,"","Water Surface",0.5,12,"m","Water","Salt/Marine Water","Temperature, water (profile median)","13.0583","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",23,,"N",47.0920388567478,-122.918214865058,,6/3/2025 9:20:34 PM,1981327682
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/5/2006 8:39:05 PM,4/5/2006 8:39:42 PM,"","Water Surface",1.5,12.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","9.2263","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",23,,"N",47.0920388567478,-122.918214865058,,6/3/2025 9:20:34 PM,1981327715
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",7/26/2006 6:50:00 PM,7/26/2006 6:50:29 PM,"","Water Surface",1,12.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","14.7037","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",24,,"N",47.0920388567478,-122.918214865058,,6/3/2025 9:20:34 PM,1981307299
