dt,AirTemp,atmCond,AtmPressure,CO2aW,CO2bW,CO2Umm,condTemp,drip1,dryBoxTemp,dryDruck,equCond,equPress,equPump,equTemp,error,FETExtV,FETIntV,H2OaW,H2ObW,H2OFlow,H2OMmm,IntakeTemp,licorFlow,licorPress,licorTemp,O2Sat,O2Temp,O2Umm,pHTemp,Salinity,stdVal,type,ventFlow,LAT,LON,TSG45_T
2019-07-21 04:09:00,NaN,10.02,NaN,14781692,12785214,376.33,4.62,9.99,25.06,1016.18,10.03,-0.18,69,12.27,0,0.056558,1.439915,14053892,13556249,2.66,1.3,NaN,109.89,1010.87,28.46,337.137,100.632,12.145,12.21,NaN,NaN,EQU,-2.72,42.0619566666667,-125.332746666667,11.9331
2019-07-21 04:12:00,NaN,10.02,NaN,14778777,12766222,381.89,4.5,9.99,25.12,1016.39,10.03,-0.15,69,12.15,0,0.055781,1.444413,14067254,13569194,2.66,1.3,NaN,109.58,1010.9,28.48,335.65,99.917,12.025,12.09,NaN,NaN,EQU,6,42.0622816666667,-125.320523333333,11.8232
2019-07-21 04:15:00,NaN,10.04,NaN,14770633,12738830,388.81,4.62,10,25.12,1016.35,10.04,-0.13,69,12.06,0,0.055037,1.447857,14046743,13549037,2.66,1.3,NaN,104.75,1010.95,28.49,334.541,99.403,11.951,12.009,NaN,NaN,EQU,-25.26,42.0624616666667,-125.308238333333,11.7552166666667
2019-07-21 04:18:00,NaN,10.03,NaN,14820217,12765838,394.21,4.56,10,25.12,1016.11,10.04,-0.56,69,12.02,0,0.055164,1.449985,13953719,13458917,2.66,1.3,NaN,110.87,1010.96,28.51,332.698,98.772,11.916,11.972,NaN,NaN,EQU,-17.97,42.0625483333333,-125.295858333333,11.7263333333333
2019-07-21 04:21:00,NaN,10.03,NaN,14809136,12745208,398.17,4.56,10,25.19,1015.96,10.03,-0.37,69,12,0,0.055206,1.450592,14002294,13506727,2.64,1.3,NaN,114.5,1010.74,28.53,332.544,98.707,11.911,11.963,NaN,NaN,EQU,-13.78,42.0626733333333,-125.283408333333,11.7219
2019-07-21 04:24:00,NaN,10.01,NaN,14840934,12774220,397.64,4.56,9.98,25.19,1015.97,10.01,-0.25,69,12.01,0,0.055697,1.450764,13969295,13475608,2.64,1.29,NaN,109.15,1010.72,28.54,334.253,99.211,11.909,11.962,NaN,NaN,EQU,-14.52,42.062735,-125.270983333333,11.71555
2019-07-21 04:27:00,NaN,9.98,NaN,14780893,12728092,396.15,4.69,9.96,24.25,1015.11,9.98,-0.11,69,11.97,0,0.055071,1.452157,14043560,13548000,2.64,1.28,NaN,104.27,1010,28.57,333.074,98.757,11.855,11.916,NaN,NaN,EQU,-23.12,42.0627433333333,-125.258363333333,11.6567
2019-07-21 04:30:00,NaN,9.97,NaN,14786049,12726591,398.01,4.81,9.95,25.19,1015.67,9.97,-0.16,69,11.94,0,0.05447,1.453154,14006729,13511024,2.64,1.3,NaN,104.69,1010.37,28.57,334.414,99.123,11.85,11.902,NaN,NaN,EQU,-23.72,42.0629633333333,-125.245658333333,11.6634333333333
2019-07-21 04:33:00,NaN,9.95,NaN,14024479,13540506,-0.76,5.06,9.93,25.25,1016.06,9.96,-0.17,69,11.97,0,0.055903,1.452074,13952082,13639590,2.67,-0.15,NaN,66.93,1010.63,28.57,341.215,101.254,11.911,11.952,NaN,0,STD5,6.41,42.063155,-125.233011666667,11.7316666666667
2019-07-21 04:36:00,NaN,9.93,NaN,14622320,12883867,300.11,4.87,9.91,25.25,1015.98,9.93,-0.21,69,12,0,0.055886,1.452168,13922226,13616263,2.66,-0.19,NaN,62.68,1010.46,28.58,338.832,100.502,11.86,11.932,NaN,301.13,STD1,-20.73,42.0635183333333,-125.220251666667,11.6605166666667
2019-07-21 04:39:00,NaN,9.9,NaN,14774684,12720803,396.72,4.94,9.89,25.31,1015.72,9.9,-0.08,69,11.96,0,0.055785,1.452589,13820730,13518729,2.65,-0.2,NaN,61.78,1010.51,28.6,328.072,97.252,11.857,11.906,NaN,397.67,STD2,15.23,42.063685,-125.207286666667,11.7138
2019-07-21 04:42:00,NaN,9.92,NaN,15081227,12451815,596.07,4.81,9.9,25.37,1015.91,9.92,0.14,69,12.01,0,0.055397,1.449191,13901620,13598941,2.67,-0.21,NaN,57,1010.58,28.63,327.848,97.438,11.999,12.02,NaN,597.45,STD3,-24.34,42.0637616666667,-125.194415,11.846
2019-07-21 04:45:00,NaN,9.9,NaN,14600836,11404855,908.09,4.75,9.88,25.44,1015.92,9.9,-0.03,69,12.13,0,0.055565,1.446002,14007001,13704258,2.67,-0.23,NaN,84.06,1010.56,28.65,327.447,97.499,12.058,12.101,NaN,908.02,STD4,6.2,42.063905,-125.181828333333,11.8912166666667
2019-07-21 04:48:00,NaN,9.9,NaN,14016273,13529724,-0.15,4.56,9.89,25.44,1015.99,9.9,0.09,69,12.17,0,0.05586,1.444792,13875694,13576246,2.58,-0.23,NaN,63.43,1010.51,28.67,328.126,97.749,12.067,12.123,NaN,0,STD5z,-6.61,42.063975,-125.169383333333,11.8866333333333
2019-07-21 04:51:00,NaN,9.88,NaN,14663021,11454976,908.1,4.62,9.86,25.44,1015.66,9.87,0.01,69,12.18,0,0.05589,1.444103,13939769,13640541,2.59,-0.24,NaN,84.42,1010.31,28.69,328.214,97.822,12.09,12.143,NaN,0,STD4s-DRAIN,13.5,42.0646666666667,-125.161865,11.9045166666667
2019-07-21 04:54:00,NaN,9.91,NaN,14049886,13561905,0.05,4.75,9.89,25.37,1015.86,9.9,-0.35,69,12.19,0,0.055755,1.443788,13965815,13665559,2.58,-0.24,NaN,62.08,1010.39,28.71,328.085,97.789,12.092,12.146,NaN,0,STD5,-6.11,42.0648566666667,-125.160713333333,11.9079166666667
2019-07-21 04:57:00,NaN,9.9,NaN,14635371,12895413,300.44,4.69,9.89,25.37,1015.89,9.9,-0.32,69,12.19,0,0.05583,1.443514,13921817,13622712,2.58,-0.24,NaN,62.38,1010.49,28.71,327.971,97.771,12.098,12.153,NaN,301.13,STD1,9.73,42.0652716666667,-125.159551666667,11.91135
2019-07-21 05:00:00,NaN,10.03,NaN,14798618,12741698,396.99,4.75,10,25.37,1015.94,10.04,-0.35,69,12.19,0,0.055842,1.443382,13927924,13629046,2.58,-0.24,NaN,61.86,1010.56,28.71,328.158,97.833,12.102,12.156,NaN,397.67,STD2,4.45,42.0655266666667,-125.159488333333,11.92065
2019-07-21 05:03:00,NaN,9.97,NaN,15063256,12437613,596.34,4.87,9.95,25.37,1015.81,9.97,-0.4,69,13.09,0,0.056264,1.412831,13919724,13620117,2.63,-0.23,NaN,57.42,1010.45,28.72,340.154,103.899,13.261,13.234,NaN,597.45,STD3,-6.14,42.0657683333333,-125.159986666667,13.1294166666667
2019-07-21 05:06:00,NaN,9.98,NaN,14642490,11437833,908.32,5.06,9.96,25.37,1015.89,9.98,-0.27,69,12.42,0,0.05752,1.432028,13906840,13608520,2.65,-0.24,NaN,84.68,1010.56,28.72,328.901,98.215,12.14,12.228,NaN,908.02,STD4,-3.22,42.06611,-125.161546666667,11.92765
2019-07-21 05:09:00,NaN,9.92,NaN,14857075,12767649,405.3,4.87,9.9,25.37,1015.92,9.92,-0.18,69,12.22,0,0.05598,1.440633,13990148,13506710,2.64,1.2,NaN,98.91,1010.53,28.72,329.519,98.268,12.113,12.169,NaN,NaN,ATM,4.12,42.066395,-125.162293333333,11.9245
2019-07-21 05:11:00,NaN,10.01,NaN,14784122,12705444,405.08,4.62,9.99,25.37,1015.94,10.02,-0.18,69,12.22,0,0.055879,1.44176,13964876,13484645,2.64,1.18,NaN,98.45,1010.62,28.72,328.066,97.843,12.116,12.173,NaN,NaN,ATM,4.79,42.0667033333333,-125.163313333333,11.9289166666667
2019-07-21 05:13:00,NaN,9.89,NaN,14803053,12721760,405.1,4.69,9.88,25.44,1015.92,9.89,-0.17,69,12.21,0,0.055573,1.44225,13952814,13476331,2.66,1.15,NaN,97.99,1010.58,28.73,328.088,97.833,12.109,12.165,NaN,NaN,ATM,2.49,42.0674,-125.164028333333,11.9247
2019-07-21 05:15:00,NaN,9.89,NaN,14792815,12713148,405.05,4.75,9.88,25.44,1015.89,9.89,-0.26,69,12.21,0,0.055741,1.442807,13924812,13451733,2.66,1.13,NaN,98.05,1010.58,28.73,327.66,97.694,12.104,12.16,NaN,NaN,ATM,11.49,42.067785,-125.164368333333,11.9125666666667
2019-07-21 05:17:00,NaN,9.96,NaN,14808020,12726540,404.97,4.87,9.94,25.44,1015.9,9.96,-0.32,69,12.2,0,0.055899,1.442964,14046581,13571607,2.64,1.11,NaN,97.99,1010.55,28.74,328.052,97.805,12.108,12.158,NaN,NaN,ATM,18.47,42.0679866666667,-125.164591666667,11.9141833333333
2019-07-21 05:19:00,NaN,10.02,NaN,14831074,12746259,404.98,4.81,10,25.5,1015.99,10.03,-0.35,69,12.2,0,0.055488,1.44317,14079035,13604447,2.63,1.1,NaN,98.05,1010.62,28.75,328.12,97.816,12.1,12.154,NaN,NaN,ATM,21.49,42.0684233333333,-125.165096666667,11.90685
2019-07-21 05:26:00,NaN,9.95,NaN,14798981,12771349,386.89,5,9.93,25.5,1016.08,9.95,-0.2,69,12.19,0,0.056002,1.44343,14038769,13539193,2.65,1.32,NaN,97.82,1010.7,28.78,327.39,97.594,12.1,12.151,NaN,NaN,EQU,-1.28,42.0697416666667,-125.165903333333,11.9076
2019-07-21 05:29:00,NaN,9.92,NaN,14772067,12748609,386.78,4.69,9.9,25.5,1015.95,9.92,-0.29,69,12.19,0,0.055709,1.443583,14039169,13540002,2.64,1.32,NaN,94.62,1010.62,28.79,328.079,97.79,12.095,12.147,NaN,NaN,EQU,12.45,42.0704266666667,-125.166555,11.9047666666667
2019-07-21 05:32:00,NaN,9.97,NaN,14790486,12764361,386.83,4.87,9.94,25.44,1016.06,9.97,-0.29,69,12.18,0,0.055071,1.443725,14062940,13565072,2.64,1.3,NaN,102.38,1010.63,28.8,327.028,97.466,12.088,12.142,NaN,NaN,EQU,0.14,42.0724633333333,-125.167511666667,11.8971833333333
2019-07-21 05:35:00,NaN,9.94,NaN,14785781,12759209,387.21,4.81,9.92,25.37,1015.91,9.95,-0.29,68,12.17,0,0.055377,1.444171,13997524,13502173,2.64,1.3,NaN,98.68,1010.62,28.8,327.347,97.535,12.078,12.13,NaN,NaN,EQU,0.43,42.0744,-125.166616666667,11.8889166666667
2019-07-21 05:38:00,NaN,9.92,NaN,14784751,12757085,387.59,4.75,9.9,25.37,1015.99,9.92,0.03,68,12.18,0,0.055681,1.426232,14015340,13518746,2.66,1.3,NaN,91.21,1010.66,28.79,334.684,100.748,12.987,12.583,NaN,NaN,EQU,20.53,42.0739316666667,-125.158571666667,13.28015
2019-07-21 05:41:00,NaN,9.9,NaN,14754095,12805192,362.57,4.69,9.88,25.37,1015.78,9.89,-0.83,68,13.64,0,0.057022,1.39197,13982788,13487279,2.67,1.3,NaN,90.34,1010.51,28.78,329.776,101.592,13.578,13.618,NaN,NaN,EQU,-1.74,42.0731933333333,-125.147695,13.4938166666667
2019-07-21 05:44:00,NaN,10.04,NaN,14726018,12728577,380.07,4.56,10.01,25.37,1015.82,10.04,-0.5,68,13.81,0,0.056837,1.381991,14054455,13556052,2.68,1.31,NaN,106.18,1010.56,28.78,323.131,99.949,13.777,13.801,NaN,NaN,EQU,12.82,42.072415,-125.135976666667,13.6166166666667
2019-07-21 05:47:00,NaN,10.03,NaN,14814421,12763764,394.08,4.62,10,25.37,1015.91,10.03,-0.72,68,13.89,0,0.056449,1.378123,14069911,13570317,2.67,1.31,NaN,105.4,1010.57,28.78,318.73,98.702,13.816,13.854,NaN,NaN,EQU,17.67,42.0715333333333,-125.124533333333,13.62465
2019-07-21 05:50:00,NaN,10.05,NaN,14807200,12729266,403.89,4.62,10.02,25.44,1015.86,10.05,-2.34,68,13.86,0,0.056213,1.378465,14097660,13598166,2.68,1.3,NaN,82.06,1010.46,28.78,316.435,97.879,13.752,13.802,NaN,NaN,EQU,37.97,42.0706083333333,-125.112991666667,13.56455
2019-07-21 05:53:00,NaN,10.02,NaN,14802230,12701780,412.01,4.69,9.99,25.44,1015.75,10.03,-0.29,68,13.8,0,0.055922,1.380359,13998312,13502405,2.67,1.3,NaN,108.54,1010.4,28.79,315.575,97.502,13.701,13.75,NaN,NaN,EQU-DRAIN,22.69,42.0696583333333,-125.101325,13.5072666666667
2019-07-21 05:56:00,NaN,9.89,NaN,14874840,12746960,417.95,4.62,9.87,25.44,1015.84,10.05,1.02,68,13.75,0,0.055544,1.381745,14014639,13516586,2.67,1.32,NaN,88.84,1010.49,28.79,315.519,97.404,13.67,13.713,NaN,NaN,EQU,-21.94,42.068655,-125.089558333333,13.4695
2019-07-21 05:59:00,NaN,10.03,NaN,14825435,12699576,419.79,4.62,10,25.5,1015.71,10.03,1.4,68,13.72,0,0.055389,1.382976,14014284,13516216,2.66,1.32,NaN,112.55,1010.39,28.79,315.195,97.227,13.623,13.677,NaN,NaN,EQU,-27.36,42.0675983333333,-125.07786,13.4351833333333
2019-07-21 06:02:00,NaN,9.98,NaN,14790395,12671204,419.26,4.69,9.96,25.5,1015.63,9.98,0.55,68,13.73,0,0.055445,1.382033,14039729,13540005,2.68,1.32,NaN,100.81,1010.31,28.8,315.703,97.477,13.684,13.72,NaN,NaN,EQU,-15.08,42.0667166666667,-125.066153333333,13.4894666666667
2019-07-21 06:05:00,NaN,9.89,NaN,14861104,12735230,418.07,4.75,9.87,25.44,1015.72,9.89,0.23,68,13.79,0,0.055503,1.380295,14064622,13562743,2.66,1.34,NaN,85.56,1010.29,28.8,315.577,97.521,13.725,13.759,NaN,NaN,EQU,-27.38,42.0659016666667,-125.054371666667,13.5766333333333
2019-07-21 06:08:00,NaN,10,NaN,14816547,12700014,417,4.87,9.97,25.44,1015.53,10,0.23,68,13.87,0,0.055574,1.377601,13960533,13463324,2.67,1.33,NaN,107.99,1010.34,28.8,315.743,97.756,13.808,13.844,NaN,NaN,EQU,-27.39,42.0649816666667,-125.04261,13.6261833333333
2019-07-21 06:11:00,NaN,9.93,NaN,14788228,12678486,416.12,5,9.91,25.44,1015.51,9.93,0.72,68,13.92,0,0.055671,1.375528,14050867,13550146,2.66,1.33,NaN,93.56,1010.19,28.8,315.106,97.675,13.861,13.898,NaN,NaN,EQU,-27.39,42.0639816666667,-125.030853333333,13.6873
2019-07-21 06:14:00,NaN,9.88,NaN,14792787,12684332,415.45,4.69,9.88,25.44,1015.54,9.88,0.57,69,13.97,0,0.055705,1.373981,14074407,13572467,2.67,1.33,NaN,92.3,1010.16,28.8,315.624,97.914,13.897,13.935,NaN,NaN,EQU,-27.12,42.0635333333333,-125.01908,13.7260833333333
2019-07-21 06:17:00,NaN,9.89,NaN,14863893,12747414,414.73,4.62,9.88,25.5,1015.59,9.89,0.64,69,14.01,0,0.055745,1.372555,14047651,13546508,2.62,1.33,NaN,91.48,1010.16,28.81,315.119,97.818,13.917,13.963,NaN,NaN,EQU,-27.38,42.063305,-125.007241666667,13.7479
2019-07-21 06:20:00,NaN,10.04,NaN,14840081,12727843,414.44,4.69,9.99,25.44,1015.41,10.04,0.43,69,14.01,0,0.055822,1.372278,13993192,13495295,2.62,1.32,NaN,108.84,1010.14,28.81,314.798,97.731,13.924,13.968,NaN,NaN,EQU,-27.4,42.0630983333333,-124.996576666667,13.74585
2019-07-21 06:23:00,NaN,10,NaN,14828254,12717197,414.57,4.81,9.98,25.5,1015.54,10,0.47,69,14,0,0.055836,1.372519,14001063,13503451,2.62,1.32,NaN,107.51,1010.25,28.82,314.757,97.699,13.915,13.959,NaN,NaN,EQU,-27.41,42.06354,-124.994758333333,13.7366666666667
2019-07-21 06:26:00,NaN,9.99,NaN,14836612,12723119,414.98,4.75,9.97,25.44,1015.61,9.99,0.55,69,14,0,0.055836,1.372352,14026468,13527721,2.63,1.32,NaN,104.92,1010.31,28.82,314.127,97.516,13.922,13.966,NaN,NaN,EQU,-27.4,42.063305,-124.995266666667,13.7418
2019-07-21 06:29:00,NaN,9.92,NaN,14833773,12721905,414.62,4.75,9.9,25.44,1015.46,9.92,0.53,69,14.01,0,0.055808,1.372174,13994681,13496858,2.61,1.32,NaN,93.62,1010.19,28.82,314.472,97.636,13.928,13.971,NaN,NaN,EQU,-27.4,42.0638683333333,-124.996006666667,13.7489166666667
2019-07-21 06:32:00,NaN,10.03,NaN,14826987,12716401,414.48,4.56,10,25.44,1015.55,10.04,0.53,69,14.01,0,0.05581,1.37199,14034809,13535632,2.63,1.32,NaN,111,1010.24,28.82,314.428,97.633,13.933,13.976,NaN,NaN,EQU,-27.4,42.06415,-124.996616666667,13.756
2019-07-21 06:35:00,NaN,10.01,NaN,14803683,12696487,414.49,4.44,9.98,25.44,1015.46,10.01,0.53,69,14.01,0,0.055998,1.372075,14002992,13505610,2.67,1.32,NaN,107.14,1010.18,28.82,314.325,97.589,13.926,13.971,NaN,NaN,EQU,-27.4,42.0643283333333,-124.997086666667,13.7467333333333
2019-07-21 06:38:00,NaN,10.02,NaN,14835905,12722812,414.97,4.62,9.99,25.5,1015.43,10.03,0.46,69,14.01,0,0.055793,1.371954,13998555,13500436,2.65,1.32,NaN,109.89,1010.16,28.83,314.565,97.676,13.933,13.976,NaN,NaN,EQU,-27.4,42.0644483333333,-124.997608333333,13.7532333333333
2019-07-21 06:41:00,NaN,9.88,NaN,14826447,12714933,414.89,4.62,9.87,25.5,1015.46,9.88,0.45,69,14.02,0,0.055729,1.371803,14071439,13570639,2.66,1.32,NaN,87.35,1010.19,28.84,315.034,97.827,13.935,13.979,NaN,NaN,EQU,-27.41,42.0644066666667,-124.998276666667,13.7547166666667
2019-07-21 06:44:00,NaN,10.05,NaN,14803816,12695995,414.81,4.69,10.01,25.56,1015.32,10.05,0.47,69,14.01,0,0.05579,1.371916,14009486,13511595,2.65,1.32,NaN,110.5,1010.07,28.85,314.152,97.543,13.931,13.974,NaN,NaN,EQU,-27.41,42.0647616666667,-124.998998333333,13.74685
2019-07-21 06:47:00,NaN,10,NaN,14794208,12687113,415.01,4.75,9.98,25.56,1015.41,10,0.47,69,14.01,0,0.055824,1.371964,13985950,13488863,2.66,1.32,NaN,106.72,1010.15,28.86,314.747,97.729,13.934,13.975,NaN,NaN,EQU,-27.41,42.0656383333333,-124.999831666667,13.7482
2019-07-21 06:50:00,NaN,9.94,NaN,14868471,12750232,415.24,4.87,9.92,25.56,1015.49,9.94,0.46,69,14.01,0,0.055856,1.372017,14107187,13605223,2.66,1.32,NaN,97.88,1010.13,28.87,314.188,97.554,13.93,13.974,NaN,NaN,EQU,-27.41,42.06593,-125.000546666667,13.7473666666667
2019-07-21 06:53:00,NaN,9.91,NaN,14821945,12710318,415.33,4.75,9.89,25.56,1015.31,9.91,0.52,69,14.01,0,0.055882,1.372103,14011029,13512103,2.66,1.33,NaN,91.81,1010.01,28.88,315.356,97.906,13.923,13.969,NaN,NaN,EQU-DRAIN,-27.41,42.0659466666667,-125.001048333333,13.7402333333333
2019-07-21 06:56:00,NaN,9.96,NaN,14819049,12706083,415.92,4.94,9.94,25.56,1015.4,9.96,-0.24,69,14,0,0.055836,1.372423,13969884,13473344,2.66,1.32,NaN,101.16,1010.11,28.89,314.833,97.727,13.915,13.962,NaN,NaN,EQU,-9.61,42.065905,-125.001828333333,13.73205
2019-07-21 06:59:00,NaN,9.89,NaN,14826389,12712333,415.94,4.69,9.88,25.62,1015.42,9.89,-0.3,69,14,0,0.055712,1.372473,14011534,13513468,2.67,1.32,NaN,90.67,1010.12,28.9,313.944,97.451,13.917,13.962,NaN,NaN,EQU,3.04,42.0661633333333,-125.002543333333,13.7359166666667
2019-07-21 07:02:00,NaN,10.02,NaN,14830647,12715868,416.02,4.5,9.99,25.56,1015.35,10.03,-0.3,69,14,0,0.055822,1.372361,14010896,13513844,2.65,1.31,NaN,110.07,1010.09,28.91,314.571,97.655,13.922,13.966,NaN,NaN,EQU,1.87,42.0665083333333,-125.003115,13.7366333333333
2019-07-21 07:05:00,NaN,9.9,NaN,14835881,12720536,415.9,4.56,9.88,25.56,1015.53,9.89,-0.26,68,14.01,0,0.055776,1.372224,14004779,13507845,2.65,1.31,NaN,89.86,1010.2,28.91,314.203,97.55,13.926,13.97,NaN,NaN,EQU,-1.19,42.0683733333333,-125.002318333333,13.7355
2019-07-21 07:08:00,NaN,10.03,NaN,14851655,12734105,415.92,4.69,10,25.5,1015.43,10.04,-0.38,68,14.01,0,0.055744,1.372286,14087925,13589651,2.65,1.3,NaN,111.49,1010.12,28.91,314.586,97.659,13.921,13.966,NaN,NaN,EQU,2.92,42.0689733333333,-125.002838333333,13.7448833333333
2019-07-21 07:11:00,NaN,10.03,NaN,14836475,12721524,415.76,4.75,9.99,25.5,1015.45,10.02,-0.38,68,14.02,0,0.055655,1.371881,14030603,13534875,2.66,1.29,NaN,109.09,1010.13,28.91,313.885,97.469,13.935,13.979,NaN,NaN,EQU,0.87,42.0695716666667,-125.0038,13.7511166666667
2019-07-21 07:14:00,NaN,9.98,NaN,14800930,12691036,415.81,4.81,9.95,25.44,1015.35,9.98,-0.21,68,14.02,0,0.055666,1.371766,13956270,13463234,2.65,1.29,NaN,102.15,1010.04,28.91,314.054,97.527,13.937,13.981,NaN,NaN,EQU,3.76,42.0699583333333,-125.004378333333,13.7601666666667
2019-07-21 07:17:00,NaN,9.97,NaN,14813302,12702031,415.67,4.94,9.95,25.44,1015.38,9.97,-0.29,68,14.03,0,0.055704,1.371385,14025352,13529954,2.66,1.29,NaN,99.37,1010.05,28.9,313.76,97.458,13.948,13.992,NaN,NaN,EQU,0.88,42.070075,-125.004785,13.76725
2019-07-21 07:20:00,NaN,9.93,NaN,14826815,12712708,416,4.87,9.91,25.5,1015.37,9.93,-0.27,68,14.03,0,0.055767,1.371281,14038248,13542013,2.65,1.3,NaN,93.34,1010.02,28.9,314.363,97.646,13.948,13.992,NaN,NaN,EQU,3.54,42.0699183333333,-125.005323333333,13.7576166666667
2019-07-21 07:23:00,NaN,10.03,NaN,14822064,12707739,416.32,4.62,10,25.5,1015.33,10.03,-0.38,68,14.01,0,0.055705,1.371894,13998861,13502890,2.64,1.31,NaN,110.01,1009.99,28.9,314.565,97.661,13.924,13.97,NaN,NaN,EQU,4.53,42.0693616666667,-125.005898333333,13.7505333333333
2019-07-21 07:26:00,NaN,10.03,NaN,14827079,12712209,416.27,4.62,10,25.5,1015.33,10.04,-0.46,68,14.02,0,0.05563,1.371705,14022779,13527296,2.64,1.29,NaN,110.01,1009.98,28.9,314.881,97.785,13.937,13.981,NaN,NaN,EQU,10.7,42.0691916666667,-125.006873333333,13.7504833333333
2019-07-21 07:29:00,NaN,10.03,NaN,14832265,12715872,416.49,4.69,10,25.5,1015.44,10.03,-0.37,68,14.01,0,0.055755,1.371959,14069305,13572628,2.65,1.29,NaN,107.51,1010.08,28.9,314.283,97.58,13.927,13.973,NaN,NaN,EQU,1.38,42.069075,-125.007575,13.7435666666667
2019-07-21 07:32:00,NaN,9.99,NaN,14818756,12703800,416.72,4.69,9.96,25.5,1015.39,9.99,-0.29,68,14.01,0,0.055924,1.372082,14058325,13561542,2.64,1.3,NaN,104.21,1010,28.91,314.26,97.568,13.925,13.971,NaN,NaN,EQU,2.81,42.06878,-125.007935,13.7358833333333
2019-07-21 07:35:00,NaN,10.03,NaN,14828057,12711944,416.64,4.62,10,25.5,1015.23,10.03,-0.3,68,14.01,0,0.055704,1.372042,13949477,13456654,2.64,1.29,NaN,109.33,1010.03,28.9,314.252,97.571,13.931,13.973,NaN,NaN,EQU,3.36,42.068465,-125.008655,13.7463333333333
2019-07-21 07:38:00,NaN,9.93,NaN,14817444,12702742,416.68,4.87,9.91,25.5,1015.35,9.93,-0.82,68,14.01,0,0.055726,1.372004,14037286,13540863,2.66,1.3,NaN,96.13,1010.03,28.91,313.942,97.475,13.928,13.973,NaN,NaN,EQU,22.62,42.0683633333333,-125.009168333333,13.7428833333333
2019-07-21 07:41:00,NaN,9.89,NaN,14841827,12724111,416.48,4.62,9.87,25.5,1015.42,9.89,-0.27,68,14.01,0,0.055847,1.372116,14010069,13513930,2.64,1.3,NaN,89.48,1010.08,28.9,314.397,97.609,13.925,13.97,NaN,NaN,EQU,18.57,42.0686833333333,-125.010121666667,13.7442
2019-07-21 07:44:00,NaN,10.05,NaN,14838397,12722153,416.14,4.62,10.01,25.5,1015.4,10.05,-0.35,68,14.01,0,0.055319,1.372235,14027302,13531738,2.65,1.29,NaN,109.82,1010.06,28.9,313.927,97.454,13.92,13.966,NaN,NaN,EQU,6.56,42.0689283333333,-125.010585,13.7346833333333
2019-07-21 07:47:00,NaN,10.01,NaN,14814726,12701730,416.14,4.62,9.98,25.5,1015.34,10.02,-0.24,68,14,0,0.056005,1.372406,13932588,13440561,2.65,1.29,NaN,107.33,1010.13,28.9,315.185,97.835,13.918,13.961,NaN,NaN,EQU,8.85,42.06953,-125.011295,13.7371166666667
2019-07-21 07:50:00,NaN,9.99,NaN,14833742,12717882,416.22,4.75,9.97,25.44,1015.44,9.99,-0.29,68,14.01,0,0.0557,1.372284,14022578,13527631,2.67,1.29,NaN,105.28,1010.1,28.9,314.486,97.626,13.919,13.965,NaN,NaN,EQU,13.38,42.069985,-125.011951666667,13.7349166666667
2019-07-21 07:53:00,NaN,9.95,NaN,14846109,12728310,416.27,4.81,9.93,25.5,1015.47,9.95,-0.37,68,14.01,0,0.055829,1.372185,14059815,13562900,2.65,1.3,NaN,95.96,1010.12,28.9,314.65,97.685,13.923,13.968,NaN,NaN,EQU-DRAIN,-3.14,42.0702733333333,-125.012566666667,13.7370833333333
2019-07-21 07:56:00,NaN,9.99,NaN,14820330,12705063,416.68,4.81,9.97,25.5,1015.51,10,-0.32,68,14,0,0.055763,1.372421,14031590,13535970,2.66,1.29,NaN,104.63,1010.12,28.9,314.691,97.682,13.917,13.961,NaN,NaN,EQU,3.85,42.0703566666667,-125.013121666667,13.7315333333333
2019-07-21 07:59:00,NaN,9.97,NaN,14839699,12722277,416.5,5,9.94,25.5,1015.33,9.97,-0.07,68,14,0,0.055654,1.372708,14073859,13576674,2.66,1.29,NaN,98.91,1010.06,28.9,314.276,97.532,13.905,13.952,NaN,NaN,EQU,10.68,42.070745,-125.013761666667,13.7226
2019-07-21 08:02:00,NaN,9.89,NaN,14814622,12700772,416.58,4.62,9.87,25.5,1015.17,9.89,-0.44,68,13.99,0,0.05588,1.372712,13976592,13481383,2.66,1.31,NaN,89.69,1009.91,28.91,314.534,97.621,13.912,13.955,NaN,NaN,EQU,8.08,42.0712016666667,-125.012616666667,13.7358333333333
2019-07-21 08:05:00,NaN,10.04,NaN,14820982,12707177,416.26,4.62,10.01,25.56,1015.22,10.04,-1.08,68,14.01,0,0.056095,1.372344,14042442,13545508,2.68,1.3,NaN,110.93,1009.89,28.9,313.864,97.418,13.909,13.958,NaN,NaN,EQU,25.12,42.071015,-125.002493333333,13.7337833333333
2019-07-21 08:08:00,NaN,10.01,NaN,14819894,12709005,415.3,4.44,9.98,25.56,1015.21,10.01,-0.23,68,14.03,0,0.055745,1.371592,14035214,13538779,2.66,1.3,NaN,107.14,1009.87,28.9,313.781,97.472,13.946,13.995,NaN,NaN,EQU,18.92,42.0703933333333,-124.984991666667,13.7201333333333
2019-07-21 08:11:00,NaN,10.02,NaN,14837876,12724482,415.35,4.62,9.99,25.5,1015.16,10.02,-0.03,68,13.84,0,0.055267,1.378412,14057640,13559818,2.64,1.3,NaN,109.52,1009.76,28.91,312.572,96.672,13.728,13.796,NaN,NaN,EQU,17.4,42.06995,-124.976045,13.3404833333333
